Wall time,Step,Value
1543340253.1134298,1,274.37188720703125
1543340253.8182335,2,274.2591552734375
1543340254.5245035,3,274.14764404296875
1543340255.2327356,4,274.03662109375
1543340255.9390726,5,273.9264221191406
1543340256.6452937,6,273.815673828125
1543340257.3526254,7,273.7057189941406
1543340258.0607858,8,273.5956115722656
1543340258.7669363,9,273.484619140625
1543340281.0621066,0,273.4229736328125
1543340281.7682657,1,273.31103515625
1543340282.4727337,2,273.19976806640625
1543340283.179242,3,273.089111328125
1543340283.8833923,4,272.977783203125
1543340284.5911067,5,272.86688232421875
1543340285.298495,6,272.7564697265625
1543340286.0028229,7,272.64666748046875
1543340286.7089827,8,272.53582763671875
1543340287.419262,9,272.42584228515625
1543340310.0974243,0,272.3558044433594
1543340310.8039408,1,272.30010986328125
1543340311.510101,2,272.2443542480469
1543340312.2142615,3,272.1890869140625
1543340312.9217827,4,272.1331787109375
1543340313.625941,5,272.0786437988281
1543340314.3321006,6,272.0235900878906
1543340315.0382771,7,271.9676818847656
1543340315.743444,8,271.91259765625
1543340316.4501483,9,271.8575439453125
1543340338.6043646,0,271.82061767578125
1543340339.3250327,1,271.7649230957031
1543340340.040064,2,271.7096252441406
1543340340.7572227,3,271.6543273925781
1543340341.48085,4,271.59912109375
1543340342.1943314,5,271.5444030761719
1543340342.9100423,6,271.4892883300781
1543340343.6209736,7,271.4340515136719
1543340344.3355644,8,271.3787841796875
1543340345.0519035,9,271.32379150390625
1543340367.5760643,0,271.2982177734375
1543340368.286378,1,271.241943359375
1543340369.0021932,2,271.1862487792969
1543340369.7112179,3,271.13079833984375
1543340370.4247863,4,271.0750732421875
1543340371.1338468,5,271.0191650390625
1543340371.8401132,6,270.9642639160156
1543340372.5538166,7,270.9092102050781
1543340373.2651093,8,270.85430908203125
1543340373.9775176,9,270.79913330078125
1543340396.0145333,0,270.73956298828125
1543340396.7224188,1,270.6826171875
1543340397.4275782,2,270.6271667480469
1543340398.1327376,3,270.5718078613281
1543340398.841898,4,270.5167236328125
1543340399.5480666,5,270.46087646484375
1543340400.2534862,6,270.405517578125
1543340400.9608037,7,270.35107421875
1543340401.6669753,8,270.2953796386719
1543340402.372126,9,270.2413330078125
1543340424.579159,0,270.2244567871094
1543340425.2856011,1,270.1688232421875
1543340425.988751,2,270.1132507324219
1543340426.6969376,3,270.0576477050781
1543340427.4050891,4,270.002685546875
1543340428.1102653,5,269.9471130371094
1543340428.8195856,6,269.8915100097656
1543340429.527745,7,269.8360595703125
1543340430.233707,8,269.7810363769531
1543340430.941635,9,269.7262878417969
